"type","log"
"ubl_invoice","<ApplicationResponse xmlns=""urn:oasis:names:specification:ubl:schema:xsd:ApplicationResponse-2"" xmlns:cbc=""urn:oasis:names:specification:ubl:schema:xsd:CommonBasicComponents-2"" xmlns:cac=""urn:oasis:names:specification:ubl:schema:xsd:CommonAggregateComponents-2""><cbc:UBLVersionID>2.1</cbc:UBLVersionID><cbc:ID>AR-884211</cbc:ID><cbc:IssueDate>2026-05-12</cbc:IssueDate><cbc:IssueTime>10:44:02Z</cbc:IssueTime><cac:SenderParty><cbc:EndpointID schemeID=""0088"">5790000012345</cbc:EndpointID></cac:SenderParty><cac:ReceiverParty><cbc:EndpointID schemeID=""0088"">4012345000009</cbc:EndpointID></cac:ReceiverParty><cac:DocumentResponse><cac:Response><cbc:ResponseCode listID=""UNCL4343"">RE</cbc:ResponseCode><cbc:Description>Invoice rejected</cbc:Description></cac:Response><cac:DocumentReference><cbc:ID>INV-2026-004471</cbc:ID><cbc:DocumentTypeCode>380</cbc:DocumentTypeCode></cac:DocumentReference><cac:LineResponse><cac:LineReference><cbc:LineID>3</cbc:LineID></cac:LineReference><cac:Response><cbc:ResponseCode>RE</cbc:ResponseCode><cbc:Description>BR-CO-10: Sum of line net amounts 1420.00 does not equal invoice line net total 1520.00</cbc:Description></cac:Response></cac:LineResponse></cac:DocumentResponse></ApplicationResponse>"
"opentravel_ota","<OTA_HotelResRS xmlns=""http://www.opentravel.org/OTA/2003/05"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" Version=""1.003"" EchoToken=""884211-4f18c204"" TimeStamp=""2026-05-13T09:41:02Z"" Target=""Production"" PrimaryLangID=""en-us""><Success/><HotelReservations><HotelReservation CreateDateTime=""2026-05-13T09:41:02Z"" ResStatus=""Commit""><UniqueID Type=""14"" ID=""CONF-8842119""/><RoomStays><RoomStay><RoomTypes><RoomType RoomTypeCode=""KNG"" NumberOfUnits=""1""><RoomDescription Name=""King Room, City View""/></RoomType></RoomTypes><RatePlans><RatePlan RatePlanCode=""CORP12""/></RatePlans><GuestCounts><GuestCount AgeQualifyingCode=""10"" Count=""2""/></GuestCounts><TimeSpan Start=""2026-06-04"" End=""2026-06-07""/><Total AmountAfterTax=""612.45"" CurrencyCode=""USD""/><BasicPropertyInfo HotelCode=""4471"" HotelName=""Example Grand Chicago""/></RoomStay></RoomStays><ResGuests><ResGuest ResGuestRPH=""1""><Profiles><ProfileInfo><Profile ProfileType=""1""><Customer><PersonName><GivenName>Maria</GivenName><Surname>Nguyen</Surname></PersonName><Email>maria.nguyen@example.net</Email></Customer></Profile></ProfileInfo></Profiles></ResGuest></ResGuests></HotelReservation></HotelReservations></OTA_HotelResRS>"
"opentravel_ota","<OTA_HotelResRS xmlns=""http://www.opentravel.org/OTA/2003/05"" Version=""7.000"" EchoToken=""4418822-RS"" TimeStamp=""2026-03-29T14:02:11-05:00"" Target=""Production""><Errors><Error Type=""3"" Code=""392"" ShortText=""Invalid rate code"" RecordID=""RES-884211"" NodeList=""/OTA_HotelResRQ/HotelReservations/HotelReservation/RoomStays/RoomStay/RatePlans/RatePlan[1]"">Rate plan code CORPGOV is not available for arrival date 2026-04-02 at hotel 44182</Error><Error Type=""13"" Code=""450"" ShortText=""Unable to process"">Inventory not available for room type KNGD; 0 of 1 requested units remain</Error></Errors></OTA_HotelResRS>"
"acord_insurance","<ACORD><SignonRs><Status><StatusCd>0</StatusCd><StatusDesc>Success</StatusDesc></Status><SignonTransport><SignonRoleCd>Agent</SignonRoleCd><CustId><SPName>example.com</SPName><CustLoginId>AGT004471</CustLoginId></CustId></SignonTransport><ClientDt>2026-05-15T11:22:04</ClientDt><CustLangPref>EN-US</CustLangPref></SignonRs><InsuranceSvcRs RqUID=""4f18c204-9a13-4b77-8e0d-31a5c9f4b210""><PersAutoPolicyQuoteInqRs><RqUID>4f18c204-9a13-4b77-8e0d-31a5c9f4b210</RqUID><TransactionResponseDt>2026-05-15</TransactionResponseDt><MsgStatus><MsgStatusCd>Success</MsgStatusCd></MsgStatus><PersPolicy><PolicyNumber>PA-8842119</PolicyNumber><LOBCd>AUTOP</LOBCd><ContractTerm><EffectiveDt>2026-06-01</EffectiveDt><ExpirationDt>2027-06-01</ExpirationDt></ContractTerm><CurrentTermAmt><Amt>1284.40</Amt></CurrentTermAmt></PersPolicy><PersAutoLineBusiness><LOBCd>AUTOP</LOBCd><PersVeh id=""V1""><Manufacturer>Toyota</Manufacturer><Model>RAV4</Model><ModelYear>2024</ModelYear><VehIdentificationNumber>JTMRWRFV8ND118842</VehIdentificationNumber></PersVeh></PersAutoLineBusiness></PersAutoPolicyQuoteInqRs></InsuranceSvcRs></ACORD>"
"acord_insurance","<ACORD xmlns=""http://www.ACORD.org/standards/PC_Surety/ACORD1.6.0/xml/""><SignonRs><SignonTransport><SignonRoleCd>Agent</SignonRoleCd><CustId><SPName>acme-carrier.example.com</SPName><CustLoginId>AGT44182</CustLoginId></CustId></SignonTransport><CustLangPref>en-US</CustLangPref><ClientDt>2026-02-05T16:41:02.000-06:00</ClientDt></SignonRs><InsuranceSvcRs RqUID=""7f2b41c8-9a03-4de1-b012-5c8e7d1a4402""><Status><StatusCd>Rejected</StatusCd><StatusDesc>Submission declined by underwriting rules engine</StatusDesc></Status><PersAutoPolicyQuoteInqRs><RqUID>7f2b41c8-9a03-4de1-b012-5c8e7d1a4402</RqUID><TransactionResponseDt>2026-02-05T16:41:09.000-06:00</TransactionResponseDt><MsgStatus><MsgStatusCd>Error</MsgStatusCd><MsgErrorCd>DataInvalid</MsgErrorCd><MsgStatusDesc>Driver license number for DriverInfo id='D2' failed state format validation for TX</MsgStatusDesc><ExtendedStatus><ExtendedStatusCd>UW-3041</ExtendedStatusCd><ExtendedStatusDesc>Three or more at-fault losses in 36 months; ineligible for preferred tier</ExtendedStatusDesc></ExtendedStatus></MsgStatus></PersAutoPolicyQuoteInqRs></InsuranceSvcRs></ACORD>"
"fpml_trade","<FpML xmlns=""http://www.fpml.org/FpML-5/confirmation"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" fpmlVersion=""5-12"" xsi:type=""DataDocument""><trade><tradeHeader><partyTradeIdentifier><partyReference href=""party1""/><tradeId tradeIdScheme=""http://www.example.com/trade-id"">TRD-88421190</tradeId></partyTradeIdentifier><tradeDate>2026-05-18</tradeDate></tradeHeader><swap><productType>InterestRate:IRSwap:FixedFloat</productType><swapStream id=""fixedLeg""><payerPartyReference href=""party1""/><receiverPartyReference href=""party2""/><calculationPeriodDates id=""fixedCalcPeriods""><effectiveDate><unadjustedDate>2026-05-20</unadjustedDate></effectiveDate><terminationDate><unadjustedDate>2031-05-20</unadjustedDate></terminationDate></calculationPeriodDates><calculationPeriodAmount><calculation><notionalSchedule><notionalStepSchedule><initialValue>50000000.00</initialValue><currency>USD</currency></notionalStepSchedule></notionalSchedule><fixedRateSchedule><initialValue>0.0412</initialValue></fixedRateSchedule><dayCountFraction>30E/360</dayCountFraction></calculation></calculationPeriodAmount></swapStream></swap></trade><party id=""party1""><partyId partyIdScheme=""http://www.fpml.org/coding-scheme/external/iso17442"">549300ABCDEF12345678</partyId><partyName>Example Global Markets Ltd</partyName></party><party id=""party2""><partyId>549300ZYXW98765432</partyId><partyName>Acme Treasury Corp</partyName></party></FpML>"
"fpml_trade","<requestTradeConfirmation xmlns=""http://www.fpml.org/FpML-5/confirmation"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" fpmlVersion=""5-12""><header><messageId messageIdScheme=""http://acme.example.com/msgid"">MSG-884211</messageId><sentBy messageAddressScheme=""http://www.fpml.org/coding-scheme/external/iso17442"">549300XYZ1234567890A</sentBy><creationTimestamp>2026-06-30T13:04:11Z</creationTimestamp></header><validation><exception><code>FpML-5-12-Rule-ird-32</code><severity>error</severity><location>/requestTradeConfirmation/trade/swap/swapStream[1]/calculationPeriodDates/effectiveDate</location><description>Effective date 2026-06-28 must not be a non-business day in calendar GBLO</description></exception><exception><code>ACME-MATCH-104</code><severity>error</severity><location>/requestTradeConfirmation/trade/swap/swapStream[2]/calculationPeriodAmount/calculation/floatingRateCalculation/spreadSchedule/initialValue</location><description>Spread 0.0025 does not match counterparty affirmation value 0.0035</description></exception></validation><trade><tradeHeader><partyTradeIdentifier><tradeId tradeIdScheme=""http://acme.example.com/tradeid"">TRD-4418822</tradeId></partyTradeIdentifier><tradeDate>2026-06-26</tradeDate></tradeHeader></trade></requestTradeConfirmation>"
"swift_mx_iso20022","<Document xmlns=""urn:iso:std:iso:20022:tech:xsd:pacs.008.001.08""><FIToFICstmrCdtTrf><GrpHdr><MsgId>ACMEPAY20260520884211</MsgId><CreDtTm>2026-05-20T08:14:02.117Z</CreDtTm><NbOfTxs>1</NbOfTxs><SttlmInf><SttlmMtd>INDA</SttlmMtd></SttlmInf><InstgAgt><FinInstnId><BICFI>EXAMPGB2LXXX</BICFI></FinInstnId></InstgAgt><InstdAgt><FinInstnId><BICFI>ACMEDEFFXXX</BICFI></FinInstnId></InstdAgt></GrpHdr><CdtTrfTxInf><PmtId><InstrId>INSTR-8842119</InstrId><EndToEndId>E2E-4500118842</EndToEndId><UETR>4f18c204-9a13-4b77-8e0d-31a5c9f4b210</UETR></PmtId><IntrBkSttlmAmt Ccy=""EUR"">5697.72</IntrBkSttlmAmt><IntrBkSttlmDt>2026-05-20</IntrBkSttlmDt><ChrgBr>SHAR</ChrgBr><Dbtr><Nm>Acme Retail Europe BV</Nm></Dbtr><DbtrAcct><Id><IBAN>NL91ABNA0417164300</IBAN></Id></DbtrAcct><DbtrAgt><FinInstnId><BICFI>EXAMPGB2LXXX</BICFI></FinInstnId></DbtrAgt><CdtrAgt><FinInstnId><BICFI>ACMEDEFFXXX</BICFI></FinInstnId></CdtrAgt><Cdtr><Nm>Supplier Nord GmbH</Nm></Cdtr><CdtrAcct><Id><IBAN>DE89370400440532013000</IBAN></Id></CdtrAcct><RmtInf><Ustrd>INV-2026-0044821</Ustrd></RmtInf></CdtTrfTxInf></FIToFICstmrCdtTrf></Document>"
"swift_mx_iso20022","<Document xmlns=""urn:iso:std:iso:20022:tech:xsd:pacs.002.001.10""><FIToFIPmtStsRpt><GrpHdr><MsgId>ACMEBANK-STS-20260419-884211</MsgId><CreDtTm>2026-04-19T09:14:02.118Z</CreDtTm><InstgAgt><FinInstnId><BICFI>ACMEGB2LXXX</BICFI></FinInstnId></InstgAgt></GrpHdr><OrgnlGrpInfAndSts><OrgnlMsgId>PARTNER-PACS008-4471</OrgnlMsgId><OrgnlMsgNmId>pacs.008.001.09</OrgnlMsgNmId><GrpSts>RJCT</GrpSts><StsRsnInf><Rsn><Cd>AM05</Cd></Rsn><AddtlInf>Duplicate payment reference detected within 24h window</AddtlInf></StsRsnInf></OrgnlGrpInfAndSts><TxInfAndSts><StsId>STS-0001</StsId><OrgnlEndToEndId>E2E-2026-0419-0001</OrgnlEndToEndId><OrgnlTxId>TXID-88421104</OrgnlTxId><TxSts>RJCT</TxSts><StsRsnInf><Orgtr><Nm>ACME Bank Sanctions Screening</Nm></Orgtr><Rsn><Cd>RC01</Cd></Rsn><AddtlInf>Creditor agent BIC not valid for currency EUR settlement</AddtlInf></StsRsnInf><OrgnlTxRef><IntrBkSttlmAmt Ccy=""EUR"">248500.00</IntrBkSttlmAmt><IntrBkSttlmDt>2026-04-20</IntrBkSttlmDt></OrgnlTxRef></TxInfAndSts></FIToFIPmtStsRpt></Document>"
"fixml_order","<FIXML xmlns=""http://www.fixprotocol.org/FIXML-5-0-SP2"" v=""5.0 SP2"" r=""20030618"" s=""20040109""><ExecRpt RptID=""EXEC-88421190"" OrdID=""ORD-4471029"" ClOrdID=""CLI-20260522-0114"" ExecID=""E-118842119"" ExecTyp=""F"" Stat=""2"" Side=""1"" Px=""184.42"" LastPx=""184.42"" LastQty=""500"" LeavesQty=""0"" CumQty=""500"" AvgPx=""184.42"" TxnTm=""2026-05-22T14:31:08.442Z"" TrdDt=""2026-05-22"" Acct=""ACCT-00447""><Instrmt Sym=""EXMP"" ID=""US30303M1027"" IDSrc=""4"" SecTyp=""CS"" Exch=""XNAS""/><OrdQty Qty=""500""/><Pty ID=""EXAMPBRK"" R=""1""/><Pty ID=""ACMEFUND"" R=""3""/></ExecRpt></FIXML>"
"fixml_order","<FIXML xmlns=""http://www.fixprotocol.org/FIXML-5-0-SP2"" v=""5.0 SP2"" s=""20090815"" r=""20200214""><ExecRpt BizDt=""2026-07-02"" OrdID=""ORD-88421107"" OrdStat=""8"" ExecTyp=""8"" ExecID=""EXEC-4471902"" ClOrdID=""CL-2026-0702-0114"" Side=""1"" LeavesQty=""0"" CumQty=""0"" AvgPx=""0"" TxnTm=""2026-07-02T14:31:07.442Z"" OrdRejRsn=""3"" Txt=""Order rejected: price 412.50 exceeds price band limit 405.20 for symbol; DAY order outside collar""><Instrmt Sym=""ACME"" ID=""US0000441829"" IDSrc=""4"" SecTyp=""CS"" Exch=""XNAS""/><OrdQty Qty=""5000""/><Pty ID=""ACMEBROKER"" R=""1""/><Pty ID=""FIRM044"" R=""4""/></ExecRpt></FIXML>"
"ofx_statement","<OFX><SIGNONMSGSRSV1><SONRS><STATUS><CODE>0</CODE><SEVERITY>INFO</SEVERITY><MESSAGE>SUCCESS</MESSAGE></STATUS><DTSERVER>20260525093104.118[-5:EST]</DTSERVER><LANGUAGE>ENG</LANGUAGE><FI><ORG>Example National Bank</ORG><FID>10884</FID></FI></SONRS></SIGNONMSGSRSV1><BANKMSGSRSV1><STMTTRNRS><TRNUID>4f18c204-9a13-4b77</TRNUID><STATUS><CODE>0</CODE><SEVERITY>INFO</SEVERITY></STATUS><STMTRS><CURDEF>USD</CURDEF><BANKACCTFROM><BANKID>071000013</BANKID><ACCTID>00044710292</ACCTID><ACCTTYPE>CHECKING</ACCTTYPE></BANKACCTFROM><BANKTRANLIST><DTSTART>20260501000000.000[-5:EST]</DTSTART><DTEND>20260525000000.000[-5:EST]</DTEND><STMTTRN><TRNTYPE>DEBIT</TRNTYPE><DTPOSTED>20260519120000.000[-5:EST]</DTPOSTED><TRNAMT>-124.88</TRNAMT><FITID>2026051988421190</FITID><NAME>ACME RETAIL #4471</NAME></STMTTRN></BANKTRANLIST><LEDGERBAL><BALAMT>8842.19</BALAMT><DTASOF>20260525093104.000[-5:EST]</DTASOF></LEDGERBAL></STMTRS></STMTTRNRS></BANKMSGSRSV1></OFX>"
"ofx_statement","<OFX><SIGNONMSGSRSV1><SONRS><STATUS><CODE>15500</CODE><SEVERITY>ERROR</SEVERITY><MESSAGE>Signon invalid: user ID or password incorrect</MESSAGE></STATUS><DTSERVER>20260514093012.442[-4:EDT]</DTSERVER><LANGUAGE>ENG</LANGUAGE><FI><ORG>ACME Federal Credit Union</ORG><FID>44182</FID></FI></SONRS></SIGNONMSGSRSV1><BANKMSGSRSV1><STMTTRNRS><TRNUID>7f2b41c8-9a03-4de1</TRNUID><STATUS><CODE>2000</CODE><SEVERITY>ERROR</SEVERITY><MESSAGE>General error: statement download unavailable for account ending 4471</MESSAGE></STATUS></STMTTRNRS></BANKMSGSRSV1></OFX>"
"mismo_loan","<MESSAGE xmlns=""http://www.mismo.org/residential/2009/schemas"" xmlns:xlink=""http://www.w3.org/1999/xlink"" MISMOReferenceModelIdentifier=""3.4.032420160128""><ABOUT_VERSIONS><ABOUT_VERSION><CreatedDatetime>2026-05-27T10:04:22Z</CreatedDatetime><DataVersionIdentifier>3.4.0</DataVersionIdentifier></ABOUT_VERSION></ABOUT_VERSIONS><DEAL_SETS><DEAL_SET><DEALS><DEAL><LOANS><LOAN LoanRoleType=""SubjectLoan""><AMORTIZATION><AMORTIZATION_RULE><AmortizationType>Fixed</AmortizationType><LoanAmortizationPeriodCount>360</LoanAmortizationPeriodCount><LoanAmortizationPeriodType>Month</LoanAmortizationPeriodType></AMORTIZATION_RULE></AMORTIZATION><LOAN_IDENTIFIERS><LOAN_IDENTIFIER><LoanIdentifier>LN-8842119</LoanIdentifier><LoanIdentifierType>LenderLoan</LoanIdentifierType></LOAN_IDENTIFIER></LOAN_IDENTIFIERS><TERMS_OF_LOAN><BaseLoanAmount>412000.00</BaseLoanAmount><LoanPurposeType>Purchase</LoanPurposeType><NoteRatePercent>6.125</NoteRatePercent></TERMS_OF_LOAN></LOAN></LOANS><PARTIES><PARTY><INDIVIDUAL><NAME><FirstName>Andre</FirstName><LastName>Whitfield</LastName></NAME></INDIVIDUAL><ROLES><ROLE><ROLE_DETAIL><PartyRoleType>Borrower</PartyRoleType></ROLE_DETAIL></ROLE></ROLES></PARTY></PARTIES></DEAL></DEALS></DEAL_SET></DEAL_SETS></MESSAGE>"
"mismo_loan","<MESSAGE xmlns=""http://www.mismo.org/residential/2009/schemas"" MISMOReferenceModelIdentifier=""3.4.0""><ABOUT_VERSIONS><ABOUT_VERSION><CreatedDatetime>2026-03-13T11:22:41Z</CreatedDatetime><DataVersionName>ULAD 3.4</DataVersionName></ABOUT_VERSION></ABOUT_VERSIONS><DEAL_SETS><DEAL_SET><DEALS><DEAL><LOANS><LOAN LoanRoleType=""SubjectLoan""><LOAN_IDENTIFIERS><LOAN_IDENTIFIER><LoanIdentifier>LN-2026-0044182</LoanIdentifier><LoanIdentifierType>LenderLoan</LoanIdentifierType></LOAN_IDENTIFIER></LOAN_IDENTIFIERS><UNDERWRITING><AUTOMATED_UNDERWRITINGS><AUTOMATED_UNDERWRITING><AutomatedUnderwritingRecommendationDescription>Refer with Caution</AutomatedUnderwritingRecommendationDescription><AutomatedUnderwritingSystemType>DesktopUnderwriter</AutomatedUnderwritingSystemType><AutomatedUnderwritingCaseIdentifier>DU-884211044</AutomatedUnderwritingCaseIdentifier></AUTOMATED_UNDERWRITING></AUTOMATED_UNDERWRITINGS></UNDERWRITING></LOAN></LOANS></DEAL></DEALS></DEAL_SET></DEAL_SETS><STATUSES><STATUS><StatusCode>ERR-2041</StatusCode><StatusDescription>Total debt-to-income ratio 54.2% exceeds program maximum 50.0%</StatusDescription><StatusSequenceNumber>1</StatusSequenceNumber></STATUS></STATUSES></MESSAGE>"
"hl7_v2_xml","<ADT_A01 xmlns=""urn:hl7-org:v2xml""><MSH><MSH.1>|</MSH.1><MSH.2>^~\&amp;</MSH.2><MSH.3><HD.1>EPIC_ADT</HD.1></MSH.3><MSH.4><HD.1>MERCYGEN</HD.1></MSH.4><MSH.5><HD.1>INTERFACE_ENGINE</HD.1></MSH.5><MSH.6><HD.1>CORP</HD.1></MSH.6><MSH.7><TS.1>20260601141822</TS.1></MSH.7><MSH.9><MSG.1>ADT</MSG.1><MSG.2>A01</MSG.2><MSG.3>ADT_A01</MSG.3></MSH.9><MSH.10>MSG884211904</MSH.10><MSH.11><PT.1>P</PT.1></MSH.11><MSH.12><VID.1>2.5.1</VID.1></MSH.12></MSH><EVN><EVN.1>A01</EVN.1><EVN.2><TS.1>20260601141820</TS.1></EVN.2></EVN><PID><PID.1>1</PID.1><PID.3><CX.1>MRN0044710</CX.1><CX.5>MR</CX.5></PID.3><PID.5><XPN.1><FN.1>Okafor</FN.1></XPN.1><XPN.2>Chidi</XPN.2></PID.5><PID.7><TS.1>19840317</TS.1></PID.7><PID.8>M</PID.8></PID><PV1><PV1.1>1</PV1.1><PV1.2>I</PV1.2><PV1.3><PL.1>4W</PL.1><PL.2>412</PL.2><PL.3>A</PL.3></PV1.3><PV1.19><CX.1>VISIT8842119</CX.1></PV1.19><PV1.44><TS.1>20260601141500</TS.1></PV1.44></PV1></ADT_A01>"
"hl7_v2_xml","<ORU_R01 xmlns=""urn:hl7-org:v2xml""><MSH><MSH.1>|</MSH.1><MSH.2>^~\&amp;</MSH.2><MSH.3><HD.1>LABSYS</HD.1></MSH.3><MSH.4><HD.1>ACMEHOSP</HD.1></MSH.4><MSH.5><HD.1>EHR</HD.1></MSH.5><MSH.7><TS.1>20260228141207</TS.1></MSH.7><MSH.9><MSG.1>ORU</MSG.1><MSG.2>R01</MSG.2></MSH.9><MSH.10>MSG884211</MSH.10><MSH.11><PT.1>P</PT.1></MSH.11><MSH.12><VID.1>2.5.1</VID.1></MSH.12></MSH><PID><PID.3><CX.1>MRN0044182</CX.1></PID.3><PID.5><XPN.1><FN.1>Okafor</FN.1></XPN.1><XPN.2>Amara</XPN.2></PID.5></PID><OBR><OBR.4><CE.1>2951-2</CE.1><CE.2>Sodium [Moles/volume] in Serum</CE.2><CE.3>LN</CE.3></OBR.4><OBR.25>F</OBR.25></OBR><OBX><OBX.2>NM</OBX.2><OBX.3><CE.1>2951-2</CE.1></OBX.3><OBX.5>119</OBX.5><OBX.6><CE.1>mmol/L</CE.1></OBX.6><OBX.7>136-145</OBX.7><OBX.8>HH</OBX.8><OBX.11>F</OBX.11><OBX.14><TS.1>20260228140102</TS.1></OBX.14></OBX><NTE><NTE.3>CRITICAL RESULT - called to Dr. Vance at 14:11, read back verified</NTE.3></NTE></ORU_R01>"
"hl7_v3_message","<PRPA_IN201306UV02 xmlns=""urn:hl7-org:v3"" ITSVersion=""XML_1.0""><id root=""2.16.840.1.113883.3.4471"" extension=""8842119""/><creationTime value=""20260603103402""/><interactionId root=""2.16.840.1.113883.1.6"" extension=""PRPA_IN201306UV02""/><processingCode code=""P""/><processingModeCode code=""T""/><acceptAckCode code=""NE""/><receiver typeCode=""RCV""><device classCode=""DEV"" determinerCode=""INSTANCE""><id root=""2.16.840.1.113883.3.9001""/><name>RegionalHIE-Gateway</name></device></receiver><sender typeCode=""SND""><device classCode=""DEV"" determinerCode=""INSTANCE""><id root=""2.16.840.1.113883.3.4471""/><name>MercyGeneral-MPI</name></device></sender><acknowledgement><typeCode code=""AA""/><targetMessage><id root=""2.16.840.1.113883.3.9001"" extension=""REQ-8842118""/></targetMessage></acknowledgement><controlActProcess classCode=""CACT"" moodCode=""EVN""><code code=""PRPA_TE201306UV02"" codeSystem=""2.16.840.1.113883.1.6""/><queryAck><queryId root=""2.16.840.1.113883.3.9001"" extension=""QRY-4471029""/><queryResponseCode code=""OK""/><resultTotalQuantity value=""1""/></queryAck></controlActProcess></PRPA_IN201306UV02>"
"hl7_v3_message","<MCCI_IN000002UV01 xmlns=""urn:hl7-org:v3"" ITSVersion=""XML_1.0""><id root=""2.16.840.1.113883.3.44182"" extension=""ACK-884211""/><creationTime value=""20260609103411""/><interactionId root=""2.16.840.1.113883.1.6"" extension=""MCCI_IN000002UV01""/><processingCode code=""P""/><processingModeCode code=""T""/><acceptAckCode code=""NE""/><acknowledgement typeCode=""AE""><targetMessage><id root=""2.16.840.1.113883.3.9912"" extension=""MSG-4471902""/></targetMessage><acknowledgementDetail typeCode=""E""><code code=""INTERR"" codeSystem=""2.16.840.1.113883.5.1100""/><text>Patient identifier 2.16.840.1.113883.3.9912^MRN0044182 not found in master patient index</text><location>/PRPA_IN201301UV02/controlActProcess/subject/registrationEvent/subject1/patient/id</location></acknowledgementDetail></acknowledgement></MCCI_IN000002UV01>"
"hl7_cda_ccd","<ClinicalDocument xmlns=""urn:hl7-org:v3"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><realmCode code=""US""/><typeId root=""2.16.840.1.113883.1.3"" extension=""POCD_HD000040""/><templateId root=""2.16.840.1.113883.10.20.22.1.1"" extension=""2015-08-01""/><templateId root=""2.16.840.1.113883.10.20.22.1.2"" extension=""2015-08-01""/><id root=""1.2.840.114350.1.13.4471.1.7.8.688883.884211""/><code code=""34133-9"" codeSystem=""2.16.840.1.113883.6.1"" displayName=""Summarization of Episode Note""/><title>Continuity of Care Document</title><effectiveTime value=""20260605091402-0500""/><confidentialityCode code=""N"" codeSystem=""2.16.840.1.113883.5.25""/><languageCode code=""en-US""/><recordTarget><patientRole><id root=""2.16.840.1.113883.3.4471"" extension=""MRN0044710""/><addr use=""HP""><streetAddressLine>1440 Lakeshore Ave</streetAddressLine><city>Evanston</city><state>IL</state><postalCode>60201</postalCode></addr><patient><name><given>Chidi</given><family>Okafor</family></name><administrativeGenderCode code=""M"" codeSystem=""2.16.840.1.113883.5.1""/><birthTime value=""19840317""/></patient></patientRole></recordTarget><author><time value=""20260605091402-0500""/><assignedAuthor><id root=""2.16.840.1.113883.4.6"" extension=""1447102938""/><assignedPerson><name><given>Elena</given><family>Rossi</family><suffix>MD</suffix></name></assignedPerson></assignedAuthor></author></ClinicalDocument>"
"hl7_cda_ccd","<ClinicalDocument xmlns=""urn:hl7-org:v3"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><realmCode code=""US""/><typeId root=""2.16.840.1.113883.1.3"" extension=""POCD_HD000040""/><templateId root=""2.16.840.1.113883.10.20.22.1.2"" extension=""2015-08-01""/><id root=""7f2b41c8-9a03-4de1-b012-5c8e7d1a4402""/><code code=""34133-9"" codeSystem=""2.16.840.1.113883.6.1"" displayName=""Summarization of Episode Note""/><title>Continuity of Care Document</title><effectiveTime value=""20260421153000-0500""/><confidentialityCode code=""R"" codeSystem=""2.16.840.1.113883.5.25""/><component><structuredBody><component><section><templateId root=""2.16.840.1.113883.10.20.22.2.6.1"" extension=""2015-08-01""/><code code=""48765-2"" codeSystem=""2.16.840.1.113883.6.1"" displayName=""Allergies""/><title>ALLERGIES AND ADVERSE REACTIONS</title><entry typeCode=""DRIV""><act classCode=""ACT"" moodCode=""EVN""><entryRelationship typeCode=""SUBJ""><observation classCode=""OBS"" moodCode=""EVN""><code code=""ASSERTION"" codeSystem=""2.16.840.1.113883.5.4""/><value xsi:type=""CD"" code=""419511003"" codeSystem=""2.16.840.1.113883.6.96"" displayName=""Propensity to adverse reactions to drug""/><participant typeCode=""CSM""><participantRole classCode=""MANU""><playingEntity classCode=""MMAT""><code code=""7980"" codeSystem=""2.16.840.1.113883.6.88"" displayName=""Penicillin G""/></playingEntity></participantRole></participant><entryRelationship typeCode=""MFST"" inversionInd=""true""><observation classCode=""OBS"" moodCode=""EVN""><value xsi:type=""CD"" code=""39579001"" codeSystem=""2.16.840.1.113883.6.96"" displayName=""Anaphylaxis""/></observation></entryRelationship></observation></entryRelationship></act></entry></section></component></structuredBody></component></ClinicalDocument>"
